sample,relativeDensityError,localPressure,CFL
3602,0.00031789142,0.63586235,0
3603,0.00031739473,0.63467026,0
3604,0.00031699735,0.633955,0
3605,0.00031650066,0.6330013,0
3606,0.00031590462,0.63180923,0
3607,0.0003154079,0.63085556,0
3608,0.00031501055,0.6299019,0
3609,0.00031451383,0.6289482,0
3610,0.00031411648,0.62823296,0
3611,0.0003137191,0.6275177,0
3612,0.00031302372,0.6260872,0
3613,0.00031262636,0.6251335,0
3614,0.00031203032,0.6239414,0
3615,0.00031163293,0.62322617,0
3616,0.00031977892,0.6394386,0
3617,0.0003194809,0.6389618,0
3618,0.00031868616,0.63729286,0
3619,0.00031838813,0.636816,0
3620,0.00031789142,0.63586235,0
3621,0.00031739473,0.63467026,0
3622,0.0003167987,0.63347816,0
3623,0.00031630197,0.6325245,0
3624,0.00031590462,0.63180923,0
3625,0.0003152092,0.6303787,0
3626,0.00031501055,0.6299019,0
3627,0.00031431514,0.6287098,0
3628,0.0003139178,0.6277561,0
3629,0.00031342107,0.62680244,0
3630,0.00031292439,0.62584877,0
3631,0.000312527,0.6251335,0
3632,0.00032077232,0.6415844,0
3633,0.00032007694,0.6401539,0
3634,0.00031967956,0.6394386,0
3635,0.00031918287,0.63824654,0
3636,0.00031868616,0.63729286,0
3637,0.00031818944,0.6363392,0
3638,0.0003177921,0.63562393,0
3639,0.00031739473,0.63467026,0
3640,0.00031699735,0.633955,0
3641,0.00031620264,0.6322861,0
3642,0.00031590462,0.63180923,0
3643,0.0003154079,0.63085556,0
3644,0.00031501055,0.6299019,0
3645,0.00031431514,0.6287098,0
3646,0.0003139178,0.6277561,0
3647,0.00031342107,0.62680244,0
3648,0.00031302372,0.6260872,0
3649,0.000312527,0.6251335,0
3650,0.00031193095,0.6239414,0
3651,0.00031143427,0.6227493,0
3652,0.00031967956,0.6394386,0
3653,0.00031918287,0.63824654,0
3654,0.00031858683,0.63705444,0
3655,0.0003180901,0.63610077,0
3656,0.00031769276,0.6353855,0
3657,0.00031719604,0.63443184,0
3658,0.00031650066,0.6330013,0
3659,0.00031630197,0.6325245,0
3660,0.0003156066,0.631094,0
3661,0.0003152092,0.6303787,0
3662,0.00031471252,0.62942505,0
3663,0.00031431514,0.6287098,0
3664,0.00031361976,0.6272793,0
3665,0.0003132224,0.6263256,0
3666,0.000312527,0.6251335,0
3667,0.00031203032,0.6239414,0
3668,0.00032037497,0.6406307,0
3669,0.00031987825,0.63967705,0
3670,0.0003194809,0.6389618,0
3671,0.00031898418,0.6380081,0
3672,0.00031838813,0.636816,0
3673,0.00031799078,0.63586235,0
3674,0.00031749406,0.6349087,0
3675,0.00031689802,0.6337166,0
3676,0.0003164013,0.6327629,0
3677,0.00031600395,0.63204765,0
3678,0.00031550723,0.631094,0
3679,0.0003149112,0.6299019,0
3680,0.0003144145,0.6287098,0
3681,0.00031401712,0.62799454,0
3682,0.00031332174,0.626564,0
3683,0.00031302372,0.6260872,0
3684,0.000312527,0.6251335,0
3685,0.00031203032,0.6239414,0
3686,0.00031997758,0.63991547,0
3687,0.00031958023,0.6392002,0
3688,0.00031918287,0.63824654,0
3689,0.00031868616,0.63729286,0
3690,0.00031799078,0.63586235,0
3691,0.0003175934,0.6351471,0
3692,0.00031719604,0.63443184,0
3693,0.00031669933,0.63347816,0
3694,0.00031610328,0.6322861,0
3695,0.0003156066,0.631094,0
3696,0.0003152092,0.6303787,0
3697,0.00031471252,0.62942505,0
3698,0.00031411648,0.62823296,0
3699,0.0003137191,0.6275177,0
3700,0.0003132224,0.6263256,0
3701,0.000312527,0.6251335,0
3702,0.00031212965,0.62417984,0
3703,0.00031163293,0.62322617,0
3704,0.00031977892,0.6394386,0
3705,0.00031918287,0.63824654,0
3706,0.0003187855,0.6375313,0
3707,0.0003182888,0.6365776,0
3708,0.0003177921,0.63562393,0
3709,0.00031729537,0.63467026,0
3710,0.00031689802,0.6337166,0
3711,0.0003164013,0.6327629,0
3712,0.00031570593,0.6313324,0
3713,0.00031530857,0.63061714,0
3714,0.00031481186,0.62966347,0
3715,0.00031431514,0.6287098,0
3716,0.00031381845,0.6275177,0
3717,0.00031332174,0.626564,0
3718,0.00031262636,0.6251335,0
3719,0.00031232834,0.6246567,0
3720,0.00032037497,0.6406307,0
3721,0.00031977892,0.6394386,0
3722,0.00031938154,0.6387234,0
3723,0.00031888485,0.6377697,0
3724,0.00031838813,0.636816,0
3725,0.00031789142,0.63586235,0
3726,0.00031739473,0.63467026,0
3727,0.00031689802,0.6337166,0
3728,0.0003164013,0.6327629,0
3729,0.0003156066,0.631094,0
3730,0.0003154079,0.63085556,0
3731,0.0003149112,0.6299019,0
3732,0.0003144145,0.6287098,0
3733,0.0003139178,0.6277561,0
3734,0.0003132224,0.6263256,0
3735,0.00031282502,0.62561035,0
3736,0.00031212965,0.62417984,0
3737,0.00031163293,0.62322617,0
3738,0.00031987825,0.63967705,0
3739,0.0003194809,0.6389618,0
3740,0.00031898418,0.6380081,0
3741,0.00031838813,0.636816,0
3742,0.00031799078,0.63586235,0
3743,0.00031729537,0.63467026,0
3744,0.00031699735,0.633955,0
3745,0.0003164013,0.6327629,0
3746,0.00031580526,0.6315708,0
3747,0.00031530857,0.63061714,0
3748,0.00031481186,0.62966347,0
3749,0.0003144145,0.6287098,0
3750,0.00031381845,0.6275177,0
3751,0.00031342107,0.62680244,0
3752,0.00031282502,0.62561035,0
3753,0.00031232834,0.6246567,0
3754,0.0003204743,0.64086914,0
3755,0.00031977892,0.6394386,0
3756,0.0003192822,0.63848495,0
3757,0.00031888485,0.6377697,0
3758,0.00031838813,0.636816,0
3759,0.00031789142,0.63586235,0
3760,0.00031749406,0.6349087,0
3761,0.00031689802,0.6337166,0
3762,0.00031630197,0.6325245,0
3763,0.00031580526,0.6315708,0
3764,0.00031530857,0.63061714,0
3765,0.00031481186,0.62966347,0
3766,0.0003142158,0.6284714,0
3767,0.0003137191,0.6275177,0
3768,0.0003132224,0.6263256,0
3769,0.0003127257,0.62537193,0
3770,0.00031222898,0.62441826,0
3771,0.0003117323,0.6234646,0
3772,0.00031987825,0.63967705,0
3773,0.0003192822,0.63848495,0
3774,0.00031888485,0.6377697,0
3775,0.0003182888,0.6365776,0
3776,0.0003177921,0.63562393,0
3777,0.00031719604,0.63443184,0
3778,0.00031689802,0.6337166,0
3779,0.00031630197,0.6325245,0
3780,0.0003156066,0.631094,0
3781,0.00031510988,0.6301403,0
3782,0.00031481186,0.62966347,0
3783,0.0003142158,0.6284714,0
3784,0.0003137191,0.6275177,0
3785,0.0003132224,0.6263256,0
3786,0.000312527,0.6251335,0
3787,0.00031203032,0.6239414,0
3788,0.00032007694,0.6401539,0
3789,0.00031967956,0.6394386,0
3790,0.0003192822,0.63848495,0
3791,0.0003187855,0.6375313,0
3792,0.0003182888,0.6365776,0
3793,0.0003177921,0.63562393,0
3794,0.0003170967,0.6341934,0
3795,0.0003166,0.63323975,0
3796,0.00031610328,0.6322861,0
3797,0.00031550723,0.631094,0
3798,0.00031501055,0.6299019,0
3799,0.00031451383,0.6289482,0
3800,0.00031401712,0.62799454,0
3801,0.00031342107,0.62680244,0
3802,0.00031292439,0.62584877,0
3803,0.000312527,0.6251335,0
3804,0.00031203032,0.6239414,0
3805,0.00031997758,0.63991547,0
3806,0.0003194809,0.6389618,0
3807,0.00031898418,0.6380081,0
3808,0.00031848747,0.63705444,0
3809,0.00031789142,0.63586235,0
3810,0.00031739473,0.63467026,0
3811,0.00031699735,0.633955,0
3812,0.0003164013,0.6327629,0
3813,0.00031580526,0.6315708,0
3814,0.00031530857,0.63061714,0
3815,0.00031481186,0.62966347,0
3816,0.0003144145,0.6287098,0
3817,0.0003137191,0.6275177,0
3818,0.00031312305,0.6263256,0
3819,0.0003127257,0.62537193,0
3820,0.00031222898,0.62441826,0
3821,0.00032037497,0.6406307,0
3822,0.00031977892,0.6394386,0
3823,0.0003192822,0.63848495,0
3824,0.00031868616,0.63729286,0
3825,0.00031818944,0.6363392,0
3826,0.00031769276,0.6353855,0
3827,0.00031719604,0.63443184,0
3828,0.00031650066,0.6330013,0
3829,0.00031610328,0.6322861,0
3830,0.0003154079,0.63085556,0
3831,0.00031510988,0.6301403,0
3832,0.0003144145,0.6287098,0
3833,0.0003139178,0.6277561,0
3834,0.00031342107,0.62680244,0
3835,0.00031282502,0.62561035,0
3836,0.00031242767,0.6248951,0
3837,0.00031183162,0.623703,0
3838,0.00031997758,0.63991547,0
3839,0.00031938154,0.6387234,0
3840,0.00031898418,0.6380081,0
3841,0.00031848747,0.63705444,0
3842,0.0003180901,0.63610077,0
3843,0.00031739473,0.63467026,0
3844,0.00031689802,0.6337166,0
3845,0.00031630197,0.6325245,0
3846,0.00031590462,0.63180923,0
3847,0.0003152092,0.6303787,0
3848,0.00031451383,0.6289482,0
3849,0.00031411648,0.62823296,0
3850,0.00031342107,0.62680244,0
3851,0.00031302372,0.6260872,0
3852,0.00031262636,0.6251335,0
3853,0.00031212965,0.62417984,0
3854,0.00032007694,0.6401539,0
3855,0.00031967956,0.6394386,0
3856,0.00031898418,0.6380081,0
3857,0.00031848747,0.63705444,0
3858,0.00031799078,0.63586235,0
3859,0.00031739473,0.63467026,0
3860,0.0003170967,0.6341934,0
3861,0.00031650066,0.6330013,0
3862,0.00031610328,0.6322861,0
3863,0.0003154079,0.63085556,0
3864,0.00031471252,0.62942505,0
3865,0.0003144145,0.6287098,0
3866,0.0003139178,0.6277561,0
3867,0.00031312305,0.6263256,0
3868,0.0003127257,0.62537193,0
3869,0.00031222898,0.62441826,0
3870,0.00031163293,0.62322617,0
3871,0.00031967956,0.6394386,0
3872,0.00032792488,0.6558895,0
3873,0.00032742816,0.65493584,0
3874,0.00032673278,0.6535053,0
3875,0.00032643476,0.65279007,0
3876,0.00032573938,0.65135956,0
3877,0.0003164013,0.6327629,0
3878,0.00030716258,0.6144047,0
3879,0.00030686456,0.6136894,0
3880,0.0003062685,0.6124973,0
3881,0.00030577183,0.61154366,0
3882,0.0003052751,0.61059,0
3883,0.00030457973,0.60915947,0
3884,0.00031282502,0.62561035,0
3885,0.000320971,0.6418228,0
3886,0.00032891828,0.65779686,0
3887,0.0003284216,0.6568432,0
3888,0.00032782555,0.6556511,0
3889,0.00032742816,0.65493584,0
3890,0.00032673278,0.6535053,0
3891,0.00032623607,0.65255165,0
3892,0.0003170967,0.6341934,0
3893,0.000307858,0.6155968,0
3894,0.00030726194,0.6144047,0
3895,0.0003066659,0.6132126,0
3896,0.00030616918,0.6122589,0
3897,0.00030557314,0.6110668,0
3898,0.0003049771,0.6098747,0
3899,0.00031332174,0.626564,0
3900,0.0003214677,0.6430149,0
3901,0.00032077232,0.6415844,0
3902,0.0003202756,0.6406307,0
3903,0.00031977892,0.6394386,0
3904,0.0003190835,0.63824654,0
3905,0.00031868616,0.63729286,0
3906,0.00031799078,0.63586235,0
3907,0.0003175934,0.6351471,0
3908,0.00031699735,0.633955,0
3909,0.00031650066,0.6330013,0
3910,0.00031590462,0.63180923,0
3911,0.0003154079,0.63085556,0
3912,0.00031481186,0.62966347,0
3913,0.00031411648,0.62823296,0
3914,0.00031361976,0.6272793,0
3915,0.0003132224,0.6263256,0
3916,0.00031262636,0.6251335,0
3917,0.00031203032,0.6239414,0
3918,0.0003115336,0.62298775,0
3919,0.00031083822,0.62155724,0
3920,0.0003190835,0.63824654,0
3921,0.00032732883,0.6546974,0
3922,0.00032663345,0.6532669,0
3923,0.0003260374,0.6520748,0
3924,0.00032564002,0.65135956,0
3925,0.00032504398,0.65016747,0
3926,0.00032444793,0.6489754,0
3927,0.0003152092,0.6303787,0
3928,0.00030587116,0.6117821,0
3929,0.0003054738,0.6108284,0
3930,0.00030487776,0.6096363,0
3931,0.00030438104,0.60868263,0
3932,0.000303785,0.60749054,0
3933,0.00031193095,0.6239414,0
3934,0.00032007694,0.6401539,0
3935,0.0003282229,0.65636635,0
3936,0.00032752752,0.65493584,0
3937,0.00032693148,0.65374374,0
3938,0.0003265341,0.6530285,0
3939,0.00032583872,0.651598,0
3940,0.000325342,0.6506443,0
3941,0.00031620264,0.6322861,0
3942,0.00030696392,0.61392784,0
3943,0.00030616918,0.6122589,0
3944,0.00030587116,0.6117821,0
3945,0.0003052751,0.61059,0
3946,0.00030467907,0.6093979,0
3947,0.00030408302,0.6082058,0
3948,0.00031222898,0.62441826,0
3949,0.0003202756,0.6406307,0
3950,0.00032832223,0.65660477,0
3951,0.00032792488,0.6558895,0
3952,0.00032732883,0.6546974,0
3953,0.00032673278,0.6535053,0
3954,0.00032623607,0.65255165,0
3955,0.00032564002,0.65135956,0
3956,0.0003164013,0.6327629,0
3957,0.00030726194,0.6144047,0
3958,0.00030656654,0.6132126,0
3959,0.00030616918,0.6122589,0
3960,0.0003054738,0.6108284,0
3961,0.0003049771,0.6098747,0
3962,0.00030438104,0.60868263,0
3963,0.000312527,0.6251335,0
3964,0.00032077232,0.6415844,0
3965,0.00032862026,0.65732,0
3966,0.0003282229,0.65636635,0
3967,0.00032762685,0.65517426,0
3968,0.0003270308,0.65398216,0
3969,0.00032643476,0.65279007,0
3970,0.0003260374,0.6520748,0
3971,0.0003167987,0.63347816,0
3972,0.0003076593,0.61535835,0
3973,0.00030696392,0.61392784,0
3974,0.0003062685,0.6124973,0
3975,0.00030577183,0.61154366,0
3976,0.0003052751,0.61059,0
3977,0.0003047784,0.6096363,0
3978,0.0003127257,0.62537193,0
3979,0.00032087165,0.6418228,0
3980,0.00032901764,0.6580353,0
3981,0.00032832223,0.65660477,0
3982,0.00032762685,0.65517426,0
3983,0.00032732883,0.6546974,0
3984,0.00032673278,0.6535053,0
3985,0.00031749406,0.6349087,0
3986,0.00030835468,0.61678886,0
3987,0.0003076593,0.61535835,0
3988,0.00030706325,0.61416626,0
3989,0.00030636787,0.61273575,0
3990,0.00030587116,0.6117821,0
3991,0.00030557314,0.6110668,0
3992,0.00031352043,0.62704086,0
3993,0.00032156706,0.6430149,0
3994,0.000320971,0.6418228,0
3995,0.0003202756,0.6406307,0
3996,0.00031987825,0.63967705,0
3997,0.00031938154,0.6387234,0
3998,0.00031868616,0.63729286,0
3999,0.0003180901,0.63610077,0
4000,0.0003175934,0.6351471,0
4001,0.00031699735,0.633955,0
4002,0.0003164013,0.6327629,0
4003,0.00031580526,0.6315708,0
4004,0.00031530857,0.63061714,0
4005,0.00031471252,0.62942505,0
4006,0.0003142158,0.6284714,0
4007,0.00031361976,0.6272793,0
4008,0.00031292439,0.62584877,0
4009,0.00031232834,0.6246567,0
4010,0.00031183162,0.623703,0
4011,0.00031123558,0.6225109,0
4012,0.00031938154,0.6387234,0
4013,0.0003187855,0.6375313,0
4014,0.0003182888,0.6365776,0
4015,0.0003175934,0.6351471,0
4016,0.00031729537,0.63467026,0
4017,0.00031650066,0.6330013,0
4018,0.00031600395,0.63204765,0
4019,0.0003154079,0.63085556,0
4020,0.00031481186,0.62966347,0
4021,0.0003142158,0.6284714,0
4022,0.00031361976,0.6272793,0
4023,0.00031302372,0.6260872,0
4024,0.000312527,0.6251335,0
4025,0.000320673,0.641346,0
4026,0.00031997758,0.63991547,0
4027,0.00031967956,0.6394386,0
4028,0.0003187855,0.6375313,0
4029,0.0003182888,0.6365776,0
4030,0.00031769276,0.6353855,0
4031,0.00031699735,0.633955,0
4032,0.0003166,0.63323975,0
4033,0.00031600395,0.63204765,0
4034,0.0003154079,0.63085556,0
4035,0.0003149112,0.6299019,0
4036,0.00031451383,0.6289482,0
4037,0.00031361976,0.6272793,0
4038,0.0003132224,0.6263256,0
4039,0.00031282502,0.62561035,0
4040,0.00031203032,0.6239414,0
4041,0.00031143427,0.6227493,0
4042,0.0003194809,0.6389618,0
4043,0.0003190835,0.63824654,0
4044,0.00031848747,0.63705444,0
4045,0.0003177921,0.63562393,0
4046,0.0003170967,0.6341934,0
4047,0.00031669933,0.63347816,0
4048,0.00031600395,0.63204765,0
4049,0.00031570593,0.6313324,0
4050,0.0003149112,0.6299019,0
4051,0.0003144145,0.6287098,0
4052,0.0003137191,0.6275177,0
4053,0.00031332174,0.626564,0
4054,0.00031262636,0.6251335,0
4055,0.00032057363,0.64110756,0
4056,0.00032017627,0.6403923,0
4057,0.0003194809,0.6389618,0
4058,0.00031918287,0.63824654,0
4059,0.0003182888,0.6365776,0
4060,0.00031789142,0.63586235,0
4061,0.00031719604,0.63443184,0
4062,0.00031669933,0.63347816,0
4063,0.00031610328,0.6322861,0
4064,0.00031530857,0.63061714,0
4065,0.00031501055,0.6299019,0
4066,0.0003142158,0.6284714,0
4067,0.0003139178,0.6277561,0
4068,0.00031312305,0.6263256,0
4069,0.00031262636,0.6251335,0
4070,0.00031193095,0.6239414,0
4071,0.0003115336,0.62298775,0
4072,0.0003194809,0.6389618,0
4073,0.00031888485,0.6377697,0
4074,0.00031848747,0.63705444,0
4075,0.00031769276,0.6353855,0
4076,0.00031719604,0.63443184,0
4077,0.00031669933,0.63347816,0
4078,0.00031600395,0.63204765,0
4079,0.0003154079,0.63085556,0
4080,0.00031501055,0.6299019,0
4081,0.0003142158,0.6284714,0
4082,0.00031381845,0.6275177,0
4083,0.00031302372,0.6260872,0
4084,0.000312527,0.6251335,0
4085,0.000320673,0.641346,0
4086,0.00032007694,0.6401539,0
4087,0.00031938154,0.6387234,0
4088,0.00031898418,0.6380081,0
4089,0.00031838813,0.636816,0
4090,0.0003177921,0.63562393,0
4091,0.00031719604,0.63443184,0
4092,0.0003166,0.63323975,0
4093,0.00031590462,0.63180923,0
4094,0.0003154079,0.63085556,0
4095,0.00031481186,0.62966347,0
4096,0.00031411648,0.62823296,0
4097,0.00031361976,0.6272793,0
4098,0.00031302372,0.6260872,0
4099,0.000312527,0.6251335,0
4100,0.00031183162,0.623703,0
4101,0.00031123558,0.6225109,0
4102,0.0003192822,0.63848495,0
4103,0.00032732883,0.6546974,0
4104,0.00032673278,0.6535053,0
4105,0.00032623607,0.65255165,0
4106,0.00032564002,0.65135956,0
4107,0.00032514334,0.65016747,0
4108,0.00032444793,0.6489754,0
4109,0.0003152092,0.6303787,0
4110,0.0003059705,0.6120205,0
4111,0.0003054738,0.6108284,0
4112,0.00030467907,0.6093979,0
4113,0.00030438104,0.60868263,0
4114,0.0003035863,0.6072521,0
4115,0.0003117323,0.6234646,0
4116,0.00031977892,0.6394386,0
4117,0.0003280242,0.6561279,0
4118,0.00032713014,0.6542206,0
4119,0.00032673278,0.6535053,0
4120,0.0003260374,0.6520748,0
4121,0.00032544136,0.6508827,0
4122,0.00032474595,0.6494522,0
4123,0.00031550723,0.631094,0
4124,0.00030636787,0.61273575,0
4125,0.00030567247,0.61130524,0
4126,0.00030517578,0.61035156,0
4127,0.00030448037,0.60892105,0
4128,0.000303785,0.60749054,0
4129,0.00031222898,0.62441826,0
4130,0.00032007694,0.6401539,0
4131,0.00032812357,0.6561279,0
4132,0.0003277262,0.6554127,0
4133,0.0003270308,0.65398216,0
4134,0.00032643476,0.65279007,0
4135,0.00032583872,0.651598,0
4136,0.00032524267,0.6504059,0
4137,0.00031600395,0.63204765,0
4138,0.0003066659,0.6132126,0
4139,0.00030606985,0.6120205,0
4140,0.0003054738,0.6108284,0
4141,0.00030487776,0.6096363,0
4142,0.00030438104,0.60868263,0
4143,0.0003035863,0.6072521,0
4144,0.0003117323,0.6234646,0
4145,0.00031987825,0.63967705,0
4146,0.00032782555,0.6556511,0
4147,0.00032732883,0.6546974,0
4148,0.00032663345,0.6532669,0
4149,0.0003260374,0.6520748,0
4150,0.0003255407,0.65112114,0
4151,0.00032494465,0.64992905,0
4152,0.0003241499,0.6482601,0
4153,0.0003152092,0.6303787,0
4154,0.00030577183,0.61154366,0
4155,0.00030507642,0.61011314,0
4156,0.00030467907,0.6093979,0
4157,0.00030388433,0.60772896,0
4158,0.00030318895,0.60629845,0
4159,0.0003113349,0.6227493,0
4160,0.00031958023,0.6392002,0
4161,0.00032752752,0.65493584,0
4162,0.00032693148,0.65374374,0
4163,0.00032623607,0.65255165,0
4164,0.00032573938,0.65135956,0
4165,0.00032524267,0.6504059,0
4166,0.0003245473,0.6489754,0
4167,0.0003152092,0.6303787,0
4168,0.00031471252,0.62942505,0
4169,0.00031401712,0.62799454,0
4170,0.00031342107,0.62680244,0
4171,0.00031282502,0.62561035,0
4172,0.00031222898,0.62441826,0
4173,0.0003115336,0.62298775,0
4174,0.00031093755,0.62179565,0
4175,0.00031044084,0.620842,0
4176,0.0003098448,0.6196499,0
4177,0.0003091494,0.6182194,0
4178,0.00030855337,0.6170273,0
4179,0.00031650066,0.6330013,0
4180,0.00032444793,0.6489754,0
4181,0.0003241499,0.6482601,0
4182,0.00032345453,0.6468296,0
4183,0.00032275915,0.6453991,0
4184,0.00032226244,0.6444454,0
4185,0.00032156706,0.6430149,0
4186,0.00032087165,0.6418228,0
4187,0.0003204743,0.64086914,0
4188,0.00031977892,0.6394386,0
4189,0.00031918287,0.63824654,0
4190,0.00031848747,0.63705444,0
4191,0.00031799078,0.63586235,0
4192,0.00030875206,0.6175041,0
4193,0.00030805665,0.6160736,0
4194,0.0003074606,0.6148815,0
4195,0.00030686456,0.6136894,0
4196,0.00030616918,0.6122589,0
4197,0.00030567247,0.61130524,0
4198,0.00031361976,0.6272793,0
4199,0.00032156706,0.6430149,0
4200,0.0003296137,0.6592274,0
4201,0.00032911697,0.6582737,0
4202,0.00032852092,0.6570816,0
4203,0.00032792488,0.6558895,0
4204,0.00032732883,0.6546974,0
4205,0.00031799078,0.63586235,0
4206,0.0003088514,0.61774254,0
4207,0.00029941398,0.5989075,0
4208,0.00029881793,0.5977154,0
4209,0.00029842058,0.5967617,0
4210,0.0003062685,0.6124973,0
4211,0.00031431514,0.6287098,0
4212,0.00032246113,0.64492226,0
4213,0.0003304084,0.6608963,0
4214,0.00032981235,0.6597042,0
4215,0.00032901764,0.6580353,0
4216,0.00032862026,0.65732,0
4217,0.00032792488,0.6558895,0.0001
4218,0.00031858683,0.63705444,0.0001
4219,0.00030944744,0.61893463,0
4220,0.00030001003,0.60009956,0
4221,0.00029951334,0.5989075,0
4222,0.0002989173,0.5977154,0
4223,0.00029832125,0.5965233,0.0001
4224,0.0003062685,0.6124973,0.0001
4225,0.00031431514,0.6287098,0.0001
4226,0.00032246113,0.64492226,0.0001
4227,0.0003304084,0.6608963,0
4228,0.00033845502,0.67687035,0
4229,0.00033785898,0.67567825,0
4230,0.0003373623,0.6747246,0.0001
4231,0.00032782555,0.6556511,0.0001
4232,0.00031868616,0.63729286,0.0001
4233,0.00030944744,0.61893463,0.0001
4234,0.00030020872,0.600338,0
4235,0.00029931465,0.59866905,0
4236,0.0002989173,0.5977154,0
4237,0.00029832125,0.5965233,0.0001
4238,0.00030616918,0.6122589,0.0001
4239,0.0003142158,0.6284714,0.0001
4240,0.00032236177,0.64468384,0.0001
4241,0.00033030906,0.6606579,0
4242,0.00032971302,0.6594658,0
4243,0.00032901764,0.6580353,0
4244,0.00032852092,0.6570816,0
4245,0.00032792488,0.6558895,0.0001
4246,0.00031858683,0.63705444,0.0001
4247,0.00030944744,0.61893463,0
4248,0.0003088514,0.61774254,0
4249,0.00030805665,0.6160736,0
4250,0.0003074606,0.6148815,0
4251,0.00030696392,0.61392784,0
4252,0.0003062685,0.6124973,0
4253,0.00030557314,0.6110668,0.0001
4254,0.00031352043,0.62704086,0.0001
4255,0.00032156706,0.6430149,0.0001
4256,0.00032971302,0.6594658,0
4257,0.00032911697,0.6582737,0
4258,0.0003284216,0.6568432,0
4259,0.0003277262,0.6554127,0
4260,0.00032732883,0.6546974,0.0001
4261,0.00031799078,0.63586235,0.0001
4262,0.00030875206,0.6175041,0.0001
4263,0.000308156,0.616312,0.0001
4264,0.00030736128,0.6146431,0
4265,0.0003066659,0.6132126,0
4266,0.0003059705,0.6120205,0
4267,0.00030557314,0.6110668,0.0001
4268,0.00031352043,0.62704086,0.0001
4269,0.0003214677,0.6430149,0.0001
4270,0.00032087165,0.6418228,0
